driver_id,tag,age,salary,education,marital_status,years_experience,num_prev_employers,trip_duration,distance_traveled,risk_zone,high_prob_leave,message,salario_por_km,experiencia_normalizada,salario_por_duracion,is_solo_provider,zona_alta_y_sueldo_bajo
3846343,finanzas,44,5367,secundaria,soltero,12,3,55,84.64154445564034,baja,0,"Con 12 años de experiencia y un salario de apenas 5367 pesos, me siento frustrado por no ver un reconocimiento justo a mi dedicación y esfuerzo.",63.407829177592234,0.2727272727272727,97.58004399920002,0,0
3881888,recursos humanos,55,3767,primaria,divorciado,34,0,11,1.9729277044089968,baja,0,"Me siento frustrado porque con 34 años de experiencia, mi salario de 3767 pesos no refleja mi dedicación y esfuerzo.",1908.3778963059124,0.6181818181818182,342.4234160530861,0,0
3594179,operaciones,47,6266,postgrado,soltero,26,1,31,31.1053689611571,media,0,"Con 26 años de experiencia y un postgrado, me parece injusto seguir ganando solo 6266 pesos al mes.",201.4378472725129,0.5531914893617021,202.12251217702655,0,0
3851634,recursos humanos,31,2727,universidad,casado,4,3,112,98.7494787589078,alta,1,No puedo seguir trabajando por 2727 pesos al mes cuando paso casi dos horas en cada viaje en una zona de alta demanda.,27.615055990338785,0.12903225806451613,24.347996892884883,1,1
3821380,operaciones,31,3548,postgrado,viudo,7,1,106,40.28214321604384,baja,0,"Estoy frustrado porque, con mi experiencia y nivel educativo, mi salario de 3548 pesos no refleja el esfuerzo y tiempo que invierto en cada viaje.",88.0765431081583,0.22580645161290322,33.47138234544957,0,0
3811087,recursos humanos,54,6354,secundaria,divorciado,4,1,20,72.49939376869098,alta,0,"Me siento frustrado porque con 54 años y 4 años de experiencia, mi salario de 6354 pesos no refleja el esfuerzo de recorrer 72.5 km en zonas de alto tráfico.",87.64090330698245,0.07407407407407407,317.68411579421024,0,0
3476505,operaciones,53,5783,secundaria,viudo,30,2,80,30.34804388667116,media,0,"Me preocupa que, después de 30 años de experiencia, mi salario de 5783 pesos no refleje el esfuerzo y tiempo que dedico a cada viaje.",190.54966019999745,0.5660377358490566,72.28659641754477,0,0
3886670,operaciones,51,4579,universidad,casado,15,0,149,14.19514155013514,alta,0,"Me siento frustrado porque, con 15 años de experiencia y un salario de 4579 pesos, es difícil mantener a mi familia trabajando en una zona alta con viajes tan largos y poco rentables.",322.55243326708097,0.29411764705882354,30.73133737357467,0,0
3563034,operaciones,25,5990,primaria,viudo,2,1,93,12.282622824804877,baja,0,Me siento frustrado porque el salario de 5990 pesos no refleja el esfuerzo y el tiempo que invierto en cada viaje de 93 minutos en la zona baja.,487.6411532194005,0.08,64.40790959236998,0,0
3863532,finanzas,27,5748,secundaria,divorciado,0,3,42,46.37798446320432,baja,0,"Me gustaría que revisaran mi salario, ya que con 5748 pesos al mes es difícil cubrir mis necesidades básicas, considerando que trabajo en una zona baja y tengo experiencia en otros empleos.",123.93544331614869,0.0,136.85388443132308,0,0
3772534,finanzas,37,7285,primaria,viudo,4,2,73,54.9973670709596,alta,0,"Con 37 años y un salario de 7285 pesos, siento que mi esfuerzo como conductor en zonas de alta demanda no está siendo valorado adecuadamente.",132.4584780962824,0.10810810810810811,99.79315351844495,0,0
3944255,recursos humanos,37,2086,primaria,casado,0,2,107,87.83562862795166,media,1,No puedo seguir trabajando por 2086 pesos al mes con viajes tan largos y sin experiencia previa.,23.748634625261403,0.0,19.4951449051878,1,0
3870520,recursos humanos,35,7946,secundaria,soltero,4,3,54,74.48757691666049,baja,0,Estoy frustrado porque el salario de 7946 pesos no refleja el esfuerzo y tiempo que dedico a los viajes de 54 minutos en la zona baja.,106.67407445426385,0.11428571428571428,147.1454232329031,0,0
3748845,operaciones,46,4175,universidad,viudo,6,1,56,26.74475598499096,alta,0,"Estoy frustrado porque, con 6 años de experiencia y un salario de 4175 pesos, siento que no se valora mi trabajo en una zona de alta demanda.",156.09953229001655,0.13043478260869565,74.55224013856896,0,0
3929702,recursos humanos,47,5636,secundaria,casado,14,1,57,12.137809922136542,baja,0,"Me siento frustrado porque con 14 años de experiencia, mi salario de 5636 pesos no refleja el esfuerzo y dedicación que pongo en mi trabajo diario.",464.2959265489522,0.2978723404255319,98.87545832529254,0,0
3769836,finanzas,58,6867,universidad,divorciado,2,4,125,65.76782574087228,alta,1,"Con un salario de 6867 pesos al mes y la experiencia que tengo, siento que no se valora mi trabajo en una zona tan demandante.",104.41116931379963,0.034482758620689655,54.935560515515874,0,0
3488090,operaciones,46,5040,primaria,soltero,20,1,100,10.085983040646408,media,0,"Me siento frustrado porque, con 20 años de experiencia, mi salario de 5040 pesos no refleja el esfuerzo y tiempo que dedico a cada viaje.",499.65385880900817,0.43478260869565216,50.39949600503995,0,0
3673354,recursos humanos,20,2446,postgrado,casado,0,2,168,26.25424985040556,media,1,"Estoy frustrado porque con un salario de 2446 pesos y un nivel educativo de postgrado, siento que mi esfuerzo y tiempo no están siendo valorados adecuadamente.",93.16232044777959,0.0,14.559437146207463,1,0
3817658,recursos humanos,57,2595,postgrado,divorciado,2,2,139,82.81264084845496,baja,1,"Estoy frustrado porque, a pesar de mi experiencia y nivel educativo, mi salario de 2595 pesos no refleja el esfuerzo y tiempo invertido en viajes largos de 139 minutos.",31.33541737101895,0.03508771929824561,18.668930439349356,0,0
3944527,recursos humanos,29,2580,primaria,viudo,8,1,171,47.43346903207047,baja,0,"Es frustrante que con 8 años de experiencia y jornadas largas, mi salario mensual sea de solo 2580 pesos.",54.39082702192072,0.27586206896551724,15.087631066484992,0,0
3857561,operaciones,31,2501,secundaria,casado,4,0,79,91.47375274185784,media,0,"Estoy frustrado porque con un salario de 2501 pesos al mes, no es justo recorrer 91.5 km en 79 minutos por viaje.",27.340877400978968,0.12903225806451613,31.657827116112454,1,0
3740180,finanzas,45,7820,primaria,divorciado,20,4,99,71.81690874238443,alta,0,"Con 20 años de experiencia y un salario de 7820 pesos, es frustrante que no se valore mi dedicación en una zona de alta demanda.",108.88648997077951,0.4444444444444444,78.9891011201907,0,0
3596692,recursos humanos,34,2122,universidad,soltero,15,0,153,60.170551216822446,alta,1,"Con 15 años de experiencia y un salario de 2122 pesos, es frustrante que mi esfuerzo y dedicación no se reflejen en una mejor compensación.",35.26583505141118,0.4411764705882353,13.869190397448381,0,1
3815406,recursos humanos,32,2887,secundaria,viudo,6,2,158,87.0658777982424,alta,1,"Con 6 años de experiencia, es inaceptable que mi salario mensual sea de solo 2887 pesos; merezco una compensación justa por mi trabajo en zonas de alta demanda.",33.15841882707639,0.1875,18.272036252935106,0,1
3723497,operaciones,57,5245,primaria,soltero,24,2,17,45.16877638925978,media,0,"Me siento frustrado porque, con 24 años de experiencia, mi salario de 5245 pesos no refleja mi dedicación y esfuerzo diario.",116.11746657322676,0.42105263157894735,308.51126404329153,0,0
3622517,operaciones,40,2199,postgrado,soltero,18,4,29,51.88831361777447,media,0,"Con 18 años de experiencia y un postgrado, es frustrante que mi salario mensual sea solo de 2199 pesos.",42.37866810492444,0.45,75.82497155270508,0,0
3639937,operaciones,48,5848,secundaria,viudo,14,1,147,58.66107261194129,alta,0,"Con 14 años de experiencia, me parece injusto que mi salario de 5848 pesos no refleje el esfuerzo y tiempo que invierto en cada viaje de 147 minutos en zonas de alta demanda.",99.6896246521228,0.2916666666666667,39.78204229903198,0,0
3932668,finanzas,56,7461,primaria,divorciado,6,0,102,2.7323231847514715,alta,0,Estoy frustrado porque mi salario de 7461 pesos no refleja el esfuerzo y tiempo que invierto en cada viaje de 102 minutos en una zona alta.,2729.6442812262594,0.10714285714285714,73.14634170253233,0,0
3520309,finanzas,50,6468,postgrado,divorciado,0,0,82,29.121780515002477,baja,0,"Con mi nivel educativo y experiencia, el salario de 6468 pesos no refleja el esfuerzo y tiempo invertido en cada viaje.",222.09417801531816,0.0,78.87708686479432,0,0
3476572,recursos humanos,45,3564,universidad,casado,18,0,81,74.4267287701905,alta,1,"Con 18 años de experiencia, es frustrante que mi salario de 3564 pesos no refleje el esfuerzo y tiempo invertido en cada viaje de 81 minutos.",47.88537899637533,0.4,43.99945679682967,1,1
3756822,finanzas,55,2282,postgrado,viudo,1,0,82,86.00141059126733,alta,1,"Con todo respeto, con mi experiencia y educación, mi salario de 2282 pesos no refleja el esfuerzo y tiempo que invierto en cada viaje.",26.534139965510615,0.01818181818181818,27.828928915501027,0,1
3669977,finanzas,44,3717,universidad,soltero,2,4,67,62.21021708035826,media,1,"Con un salario de 3717 pesos y mi experiencia, es frustrante que no se valore más mi trabajo en la empresa.",59.74806754220464,0.045454545454545456,55.476783928598074,0,0
3579529,finanzas,37,5670,universidad,viudo,1,3,159,75.00454303790397,alta,1,"Con un salario de 5670 pesos al mes, es imposible mantenerme, considerando las largas horas y distancias que manejo en zonas de alta demanda.",75.59441303070989,0.02702702702702703,35.66015308079823,0,0
3459583,finanzas,39,6032,primaria,casado,16,2,138,4.268181654132398,alta,0,"Me siento frustrado porque con 16 años de experiencia y trabajando en una zona alta, mi salario de 6032 pesos no refleja mi dedicación y esfuerzo.",1412.9171557179495,0.41025641025641024,43.7098281896508,0,0
3790072,operaciones,22,6141,universidad,soltero,2,2,54,91.56866004969092,media,0,"Me frustra que, con mi experiencia y formación, mi salario de 6141 pesos no refleje el esfuerzo y las largas distancias que recorro a diario.",67.06369769929847,0.09090909090909091,113.72011629414271,0,0
3772046,finanzas,29,5618,universidad,viudo,7,3,25,75.61829747965083,media,0,"Con un salario de 5618 pesos mensuales, es difícil mantenerme a flote, considerando mis 7 años de experiencia y mi nivel educativo.",74.29320540185928,0.2413793103448276,224.7110115595376,0,0
3694942,recursos humanos,35,3294,universidad,soltero,1,2,88,49.847263340926126,baja,1,"Con un salario de 3294 pesos, es insostenible seguir trabajando 88 minutos por viaje en zonas bajas; necesito una mejora urgente o consideraré renunciar.",66.08053679766974,0.02857142857142857,37.43139282508153,0,0
3603412,operaciones,54,4441,postgrado,casado,10,1,112,90.70761607662044,media,0,"Con 10 años de experiencia y un postgrado, me parece injusto que mi salario mensual sea de solo 4441 pesos.",48.95896544434922,0.18518518518518517,39.65143168364568,0,0
3563606,recursos humanos,58,6354,universidad,casado,11,0,35,20.47005600664042,media,0,"Me siento frustrado porque, con 11 años de experiencia y un título universitario, mi salario de 6354 pesos no refleja mi dedicación y esfuerzo.",310.38945904592725,0.1896551724137931,181.53767035227565,0,0
3686545,finanzas,26,5999,universidad,viudo,3,3,126,94.62579573566144,media,0,"Con 26 años y un título universitario, ganar solo 5999 pesos al mes como conductor es frustrante, especialmente con mi experiencia y dedicación.",63.39641909420792,0.11538461538461539,47.610733248148826,0,0
3764368,recursos humanos,54,7231,secundaria,divorciado,29,3,89,42.87141083041421,baja,0,"Es frustrante que con 29 años de experiencia y trabajando en zonas complicadas, mi salario mensual siga siendo de solo 7231 pesos.",168.6632465947131,0.5370370370370371,81.24627813170638,0,0
3562255,finanzas,41,5799,secundaria,soltero,10,4,125,84.16186436014915,alta,0,"Con un salario de 5799 pesos al mes y 10 años de experiencia, es frustrante que no se valore mi trabajo en una zona de alta demanda.",68.90212261770178,0.24390243902439024,46.391628866969064,0,0
3935443,operaciones,55,4739,universidad,viudo,17,1,178,37.22403056316295,baja,0,"Estoy frustrado porque después de 17 años de experiencia y con un salario de solo 4739 pesos, siento que no se valora mi dedicación en la zona baja.",127.30681287041327,0.3090909090909091,26.62344593569699,0,0
3627763,finanzas,58,3582,primaria,viudo,38,4,63,18.04755046293967,baja,0,"Con 38 años de experiencia y un salario de solo 3582 pesos, siento que mi esfuerzo y dedicación no están siendo justamente valorados.",198.4646915194196,0.6551724137931034,56.85624037713687,0,0
3545419,recursos humanos,50,7362,postgrado,casado,8,0,110,19.15894070629765,media,0,"Con 8 años de experiencia y un postgrado, creo que mi salario de 7362 pesos no refleja adecuadamente mi dedicación y esfuerzo.",384.23918491460654,0.16,66.9266643030518,0,0
3874845,recursos humanos,52,7218,primaria,viudo,19,1,50,78.28923111299125,baja,0,"Me siento muy frustrado porque después de 19 años de experiencia, mi salario de 7218 pesos no refleja mi dedicación y esfuerzo diario.",92.19541055617431,0.36538461538461536,144.35711285774286,0,0
3539743,finanzas,23,6235,secundaria,soltero,4,3,108,57.769750710210445,media,0,"Me gustaría que revisaran mi salario, ya que con 4 años de experiencia y largas horas de trabajo, 6235 pesos al mes no reflejan adecuadamente mi esfuerzo.",107.92658782081608,0.17391304347826086,57.73094693567652,0,0
3689647,finanzas,29,5242,secundaria,casado,0,4,54,24.6938963681885,alta,1,"Con un salario de 5242 pesos, es difícil mantener a mi familia trabajando en una zona alta; necesito una revisión urgente de mi sueldo.",212.2705810076873,0.0,97.07227643932521,0,0
3781747,finanzas,55,3681,primaria,viudo,8,0,38,63.68468881468146,alta,1,"Con 8 años manejando y un salario de 3681 pesos, me siento frustrado y desvalorizado; necesito un aumento urgente.",57.79948475883359,0.14545454545454545,96.86587195073814,0,1
3760414,operaciones,25,6727,postgrado,casado,1,4,88,38.15681323152837,baja,0,"Estoy frustrado porque, a pesar de mi nivel educativo y experiencia, el salario no refleja el esfuerzo y tiempo que invierto en cada viaje.",176.2941696680284,0.04,76.44231315553232,0,0
3881544,finanzas,58,2719,universidad,divorciado,10,2,123,60.00831595228707,baja,0,"Con 58 años y 10 de experiencia, mi salario de 2719 pesos no refleja mi dedicación ni mi nivel educativo.",45.309631627226935,0.1724137931034483,22.1055113373062,0,0
3738172,finanzas,37,3555,primaria,viudo,15,0,66,21.93169454189221,baja,0,"Con 15 años de experiencia y un salario de 3555 pesos, siento que mi esfuerzo no está siendo valorado adecuadamente.",162.08678752215448,0.40540540540540543,53.86282026029908,0,0
3527261,recursos humanos,52,3115,universidad,divorciado,7,3,107,79.71591797014574,baja,0,Estoy frustrado porque mi salario de 3115 pesos no refleja mi experiencia de 7 años y mi nivel universitario.,39.07577060576499,0.1346153846153846,29.111877459089165,0,0
3541038,recursos humanos,28,4281,primaria,viudo,0,2,39,22.10718920752437,alta,1,"Con el salario tan bajo que tengo, me resulta imposible mantenerme, y la alta exigencia de la zona donde trabajo solo empeora la situación.",193.63865397637318,0.0,109.76641624573729,0,0
3536489,recursos humanos,49,7000,secundaria,casado,25,1,71,42.47399316980447,baja,0,"Me siento frustrado porque con 25 años de experiencia y un salario de 7000 pesos, no veo reflejado mi esfuerzo en la zona baja donde trabajo.",164.8028516924238,0.5102040816326531,98.59016070196193,0,0
3887938,operaciones,32,7419,primaria,soltero,2,0,139,7.936800876397756,baja,0,Estoy frustrado porque el salario no refleja las largas horas y distancias que recorro diariamente.,934.6417371163394,0.0625,53.37371673585082,0,0
3522255,finanzas,50,6142,universidad,divorciado,1,1,86,84.45160276316352,media,0,"Con un salario de 6142 pesos al mes, me resulta insostenible cubrir mis necesidades básicas, considerando mi experiencia y nivel educativo.",72.72718423166246,0.02,71.41777421192776,0,0
3825595,recursos humanos,29,2767,postgrado,viudo,7,2,136,36.76038983860536,baja,0,"Con 7 años de experiencia y un postgrado, mi salario de 2767 pesos es insuficiente para el trabajo que realizo.",75.2691890091219,0.2413793103448276,20.345438636480612,0,0
3526870,operaciones,25,2885,postgrado,soltero,6,2,150,4.405917636892365,alta,1,"Estoy frustrado porque con 6 años de experiencia y un postgrado, mi salario de 2885 pesos no refleja el esfuerzo de trabajar en una zona alta con viajes de 150 minutos para solo 4.4 km.",654.652579809597,0.24,19.23320511196592,0,1
3645991,recursos humanos,25,2810,postgrado,casado,3,1,58,88.77294870873743,baja,0,"Es frustrante que con un postgrado y 3 años de experiencia, mi salario mensual sea solo de 2810 pesos.",31.653430323567775,0.12,48.44744056136963,1,0
3692113,operaciones,30,3894,postgrado,soltero,1,1,155,15.28689232506067,media,1,"Con un salario de 3894 pesos y un postgrado, manejar 155 minutos diarios por solo 15.3 km no es sostenible; necesito una mejora urgente o consideraré renunciar.",254.71137009624033,0.03333333333333333,25.122418565041514,0,0
3750589,recursos humanos,41,5764,secundaria,soltero,17,2,134,32.68159519565178,baja,0,"Es frustrante que después de 17 años de experiencia mi salario siga siendo tan bajo, especialmente considerando las largas horas y distancias que cubro.",176.3629835848184,0.4146341463414634,43.01460436862411,0,0
3602376,recursos humanos,28,6376,universidad,divorciado,2,4,84,76.4737601570101,alta,0,"Me siento frustrado porque, con mi experiencia y nivel educativo, el salario de 6376 pesos no refleja el esfuerzo y las largas horas de viaje que realizo en zonas de alta demanda.",83.37391299965444,0.07142857142857142,75.90385828740133,0,0
3768166,recursos humanos,46,6647,universidad,divorciado,25,2,92,52.283519541943456,media,0,"Con 25 años de experiencia y un salario de solo 6647 pesos, siento que mi trabajo no está siendo valorado adecuadamente.",127.13132028817198,0.5434782608695652,72.2492146824491,0,0
3790134,recursos humanos,52,6324,primaria,casado,18,0,120,98.24335003272488,alta,0,"Me siento frustrado porque después de 18 años de experiencia y largas jornadas de trabajo, mi salario de 6324 pesos no refleja el esfuerzo y dedicación que pongo en mi labor diaria.",64.37011388332759,0.34615384615384615,52.69956083699302,0,0
3568623,recursos humanos,31,7191,postgrado,divorciado,4,1,126,83.16401972803189,media,0,"Con un salario de 7191 pesos y un postgrado, siento que mi experiencia y esfuerzo como conductor no están siendo valorados adecuadamente.",86.46664214733754,0.12903225806451613,57.07097562717756,0,0
3616862,operaciones,32,5483,postgrado,soltero,0,2,32,6.237835893795774,alta,1,"Con el salario tan bajo y sin experiencia previa, me siento frustrado y desmotivado para seguir en una zona tan exigente.",878.8498516930991,0.0,171.33839567513516,0,0
3724548,recursos humanos,49,5215,secundaria,viudo,12,0,163,44.70888840483632,baja,0,"Me siento frustrado porque, con 12 años de experiencia, mi salario de 5215 pesos no refleja el esfuerzo y tiempo que invierto en cada viaje.",116.64086371183801,0.24489795918367346,31.99366875049846,0,0
3904529,recursos humanos,25,4605,universidad,soltero,1,1,155,59.0373143792954,baja,0,Me siento frustrado porque mi salario de 4605 pesos no refleja el tiempo y esfuerzo que dedico a los viajes largos de 155 minutos en zonas difíciles.,78.00019442314841,0.04,29.709485745253257,0,0
3686361,finanzas,36,3782,primaria,divorciado,5,1,176,93.55441160889634,baja,0,"Con un salario de 3782 pesos al mes, es frustrante que mi experiencia de 5 años como conductor no se valore mejor.",40.425240346442585,0.1388888888888889,21.488514269805286,0,0
3914434,operaciones,42,2943,postgrado,casado,6,1,98,62.67245037415479,baja,0,"Con 42 años y un postgrado, ganar solo 2943 pesos al mes como conductor con 6 años de experiencia es realmente frustrante.",46.957682757699764,0.14285714285714285,30.030305813205985,1,0
3582596,operaciones,28,2078,primaria,casado,3,1,162,92.73195293861971,alta,1,No puedo seguir trabajando con un salario tan bajo para las largas horas y distancias que recorro todos los días.,22.408431244235647,0.10714285714285714,12.827081314312874,1,1
3881137,finanzas,54,6837,primaria,casado,2,1,129,85.66136915217581,alta,0,Estoy frustrado porque mi salario de 6837 pesos no refleja el esfuerzo y el tiempo que paso manejando en zonas de alta demanda.,79.81334240072604,0.037037037037037035,52.9995891504717,0,0
3508047,recursos humanos,38,4370,primaria,divorciado,17,0,125,96.25907810147852,baja,0,"Con 17 años de experiencia, es frustrante que mi salario mensual siga siendo de solo 4370 pesos.",45.39784390568532,0.4473684210526316,34.95972032223742,0,0
3482888,finanzas,49,7571,universidad,divorciado,4,0,100,1.4819723578948194,media,0,"Con un salario de 7571 pesos por 100 minutos de viaje para recorrer solo 1.5 km, siento que mi trabajo no está siendo valorado adecuadamente.",5105.287337079939,0.08163265306122448,75.70924290757092,0,0
3947163,operaciones,32,5368,postgrado,soltero,1,4,33,39.54958818702048,baja,0,"Con un salario tan bajo para alguien con mi nivel educativo y experiencia, es frustrante sentir que mi esfuerzo no está siendo valorado adecuadamente.",135.72490944045288,0.03125,162.66173752310536,0,0
3590790,finanzas,48,7026,secundaria,divorciado,15,3,104,24.198181499402157,media,0,"Con 15 años de experiencia y un salario de solo 7026 pesos, ¿cómo esperan que siga motivado?",290.3403985037088,0.3125,67.55704272074307,0,0
3594575,operaciones,51,4111,postgrado,casado,1,1,175,85.95575357763877,media,0,Me preocupa que mi salario no refleja mi nivel educativo y el tiempo que paso en cada viaje.,47.82637580986372,0.0196078431372549,23.49129433546094,0,0
3607212,operaciones,22,6601,universidad,divorciado,1,0,57,5.441195205143984,alta,1,"Con el sueldo que tengo y lo que me cuesta cada viaje en zona alta, no sé cuánto más podré seguir aquí.",1212.9296637064228,0.045454545454545456,115.80498587744076,0,0
3792873,recursos humanos,37,3416,primaria,divorciado,5,4,74,40.63530605714323,alta,1,"Estoy frustrado porque con 5 años de experiencia y manejando en zonas de alta demanda, mi salario de 3416 pesos no refleja el esfuerzo y riesgo diario que implica mi trabajo.",84.06275893277264,0.13513513513513514,46.16153835758976,0,1
3839317,recursos humanos,55,3563,primaria,casado,16,2,177,34.8054712542358,baja,0,"Me siento frustrado porque, después de 16 años de experiencia, mi salario de 3563 pesos no refleja el esfuerzo y tiempo que dedico a cada viaje.",102.36602193813022,0.2909090909090909,20.12982977497302,1,0
3929462,finanzas,31,7057,secundaria,casado,7,4,146,94.14675048197618,baja,0,"Con el salario de 7057 pesos, es difícil mantener a mi familia, considerando las largas horas y distancias que recorro.",74.9566502000598,0.22580645161290322,48.3352853747577,0,0
3709418,finanzas,21,4775,universidad,viudo,2,0,176,64.86985824678943,baja,0,"Con un salario de 4775 pesos al mes y trabajando en la zona baja, siento que mi esfuerzo no está siendo justamente recompensado.",73.60778212359048,0.09523809523809523,27.130527667456434,0,0
3620203,finanzas,50,7462,primaria,viudo,24,1,114,2.4229222259999865,alta,0,"Con 24 años de experiencia, me parece injusto que mi salario mensual de 7462 pesos no refleje el esfuerzo y la dedicación que pongo en cada viaje.",3078.481611315545,0.48,65.45556617924404,0,0
3945716,operaciones,40,3412,secundaria,soltero,19,4,94,46.49673477304667,alta,1,"Con 19 años de experiencia, es frustrante que mi salario de 3412 pesos no refleje el esfuerzo de trabajar en zonas de alto riesgo.",73.37991875633979,0.475,36.29748619695535,0,1
3749045,recursos humanos,39,4033,universidad,divorciado,1,0,169,21.809004903165796,media,0,"Con un salario de 4033 pesos al mes, es frustrante que mi experiencia universitaria no se refleje en una mejor remuneración.",184.9151349532524,0.02564102564102564,23.863764119738935,0,0
3537362,recursos humanos,52,2818,universidad,viudo,4,4,156,61.69850766785491,media,0,"Con 52 años y un título universitario, me frustra que mi salario mensual de 2818 pesos no refleje mi experiencia y dedicación como conductor.",45.67297384559459,0.07692307692307693,18.06398676931558,0,0
3698178,finanzas,54,5677,postgrado,divorciado,4,1,31,27.356918648382216,baja,0,"Con 54 años y un postgrado, mi salario de 5677 pesos no refleja mi experiencia ni dedicación como conductor en la zona baja.",207.5084758078153,0.07407407407407407,183.12312506048193,0,0
3725381,operaciones,22,4868,postgrado,soltero,3,4,113,75.59408493920158,alta,0,"Me frustra que, con mi experiencia y nivel educativo, mi salario mensual sea tan bajo para las largas jornadas que realizo en zonas de alta demanda.",64.39572101698354,0.13636363636363635,43.079264785267384,0,0
3624001,operaciones,39,2507,universidad,divorciado,15,1,125,42.38042446518445,media,0,"Con 15 años de experiencia y un salario de 2507 pesos, siento que mi esfuerzo y dedicación no están siendo valorados adecuadamente.",59.15327367204125,0.38461538461538464,20.055839553283572,0,0
3770038,operaciones,44,2941,primaria,viudo,23,3,146,11.087283643183728,alta,1,"Con 23 años de experiencia y un salario de 2941 pesos, es frustrante que mi esfuerzo no sea valorado en una zona de alta demanda.",265.234917742018,0.5227272727272727,20.143697645906535,0,1
3854145,recursos humanos,32,4747,universidad,divorciado,10,1,24,24.135354433711,media,0,"Con 10 años de experiencia y un título universitario, mi salario de 4747 pesos no refleja mi dedicación ni esfuerzo.",196.6742746108299,0.3125,197.7834256905962,0,0
3822949,recursos humanos,35,6264,universidad,casado,9,1,58,39.12550617600212,alta,0,"Con 9 años de experiencia y un título universitario, mi salario de 6264 pesos no refleja el esfuerzo y la responsabilidad de trabajar en una zona alta.",160.09607328144128,0.2571428571428571,107.99813796313857,0,0
3774036,operaciones,35,5298,secundaria,soltero,13,0,42,81.6478805465658,baja,0,"Estoy frustrado porque con 13 años de experiencia y un salario de 5298 pesos, siento que mi esfuerzo y tiempo en la zona baja no están siendo valorados.",64.88760120818138,0.37142857142857144,126.13985381300446,0,0
3837128,recursos humanos,36,4233,universidad,casado,13,4,29,58.85519623735628,baja,0,"Con 13 años de experiencia y un título universitario, creo que mi salario de 4233 pesos no refleja mi dedicación y habilidades como conductor.",71.92105964390028,0.3611111111111111,145.9604841212372,0,0
3553863,finanzas,32,4513,postgrado,divorciado,6,0,27,59.20233016458664,media,0,"Con un salario de 4513 pesos al mes y un postgrado, siento que mi esfuerzo y experiencia de 6 años como conductor no están siendo valorados adecuadamente.",76.22882002505187,0.1875,167.14195770527016,0,0
3918917,recursos humanos,36,3554,postgrado,viudo,5,2,129,49.161793807509866,baja,0,"Con 36 años y un postgrado, ganar 3554 pesos al mes como conductor es frustrante, considerando mi experiencia y dedicación.",72.29044008188788,0.1388888888888889,27.550174029658685,0,0
3490643,finanzas,29,7321,secundaria,divorciado,7,4,20,31.204868995133133,baja,0,"Me siento frustrado con mi salario de 7321 pesos al mes, considerando mi experiencia de 7 años como conductor y el costo de vida en la zona baja donde trabajo.",234.6033049469567,0.2413793103448276,366.03169841507923,0,0
3885964,operaciones,49,5454,secundaria,viudo,16,2,25,55.619524829976726,baja,0,"Con 16 años de experiencia y un salario de 5454 pesos, me siento frustrado por no ver mejoras en mis condiciones laborales.",98.05732715885058,0.32653061224489793,218.15127394904204,0,0
3609472,recursos humanos,40,5761,universidad,casado,10,3,26,19.25908386784223,baja,0,"Con 10 años de experiencia y un título universitario, mi salario de 5761 pesos no refleja mi dedicación y esfuerzo diario.",299.1160391372389,0.25,221.56840121533787,0,0
3750314,operaciones,39,3089,secundaria,divorciado,8,3,70,24.518441442209216,alta,1,"Con un salario de 3089 pesos y trabajando en una zona alta, es frustrante que no se reconozca mi experiencia de 8 años como conductor.",125.98166264433792,0.20512820512820512,44.12794102941386,0,1
3790070,recursos humanos,52,6864,secundaria,divorciado,5,4,35,82.0117504344988,baja,0,"Estoy frustrado porque con 5 años de experiencia y un salario de 6864 pesos, siento que mi esfuerzo no está siendo valorado adecuadamente.",83.694303186211,0.09615384615384616,196.10868260906832,0,0
3846998,operaciones,50,7086,secundaria,divorciado,28,1,26,52.40149048574255,baja,0,"Con 28 años de experiencia, mi salario de 7086 pesos no refleja mi dedicación y esfuerzo diario en la zona baja.",135.2225807269204,0.56,272.5279796930887,0,0
3584585,finanzas,43,5180,secundaria,divorciado,21,2,34,32.831767874995734,alta,0,"Con 21 años de experiencia, un salario de 5180 pesos no refleja mi dedicación y esfuerzo diario en zonas de alta demanda.",157.7692145761766,0.4883720930232558,152.34846033940178,0,0
3568637,operaciones,37,5108,universidad,viudo,8,3,73,4.766868652699,media,0,"Me frustra que con 8 años de experiencia y un título universitario, mi salario mensual sea solo de 5108 pesos.",1071.3382377067912,0.21621621621621623,69.97164422405172,0,0
3939557,recursos humanos,38,7021,universidad,divorciado,2,2,20,80.4250960176003,media,0,"Con 38 años y un título universitario, siento que mi salario de 7021 pesos no refleja mi esfuerzo y dedicación en la empresa.",87.29753584537458,0.05263157894736842,351.0324483775811,0,0
3804403,finanzas,49,6694,postgrado,soltero,18,3,24,29.1827991457999,baja,0,"Con 18 años de experiencia y un postgrado, creo que mi salario de 6694 pesos no refleja mi dedicación y habilidades.",229.37383740058368,0.3673469387755102,278.905045623099,0,0
3812958,operaciones,48,3649,primaria,viudo,10,1,117,2.784871886932312,alta,1,"No es justo que con 10 años de experiencia y trabajando en zonas altas, mi salario mensual siga siendo de solo 3649 pesos.",1309.8233329092996,0.20833333333333334,31.187767625917726,0,1
